laptopname,amazonprice in (LE),specs,ratingnumber,deliverytype,amazongetlink,amazon_rating_link
"Hp Victus 15-fa1096ne Gaming Laptop - 13th Intel i7-13700H 12-Cores and 6GB GDDR6 NVIDIA GeForce RTX 4050 Graphics and 16GB RAM and 512GB SSD and 15.6"FHD (1920x1080) 144Hz IPS and Backlit Keyboard and Performance Blue","53029.0"," Brand Name:HP
 Model Name:Victus Gaming Laptop
 Screen Size:15.6 Inches
 Color:Victus 15 Intel | Blue
 Hard Disk Size:512 GB
 CPU Model:Intel Core i7
 RAM Memory Installed:16 GB
 Operating System:DOS
 Special Features:Dedicated
","0","not available","https://www.amazon.eg//-/en/Victus-15-fa1096ne-Gaming-Laptop-Performance/dp/B0DDSBVS5B","https://www.amazon.eg//-/en/Victus-15-fa1096ne-Gaming-Laptop-Performance/dp/B0DDSBVS5B#customerReviews"
"ASUS ROG Strix SCAR 17 G733PY-LL009W AMD Ryzen™ 9 7945HX 32GB DDR5 2TB SSD NVIDIA GeForce RTX 4090 16GB GDDR6 17.3 WQHD (2560 x 1440)240Hz Win 11 Gladius Mouse P514 Gladius Mouse P514","174010.0"," Brand Name:ASUS
 Model Name:ROG Strix SCAR 17 G733PY-LL009W
 Screen Size:17.3 Inches
 Color:Off Black
 Hard Disk Size:2 TB
 CPU Model:Ryzen 9
 RAM Memory Installed:32 GB
 Operating System:Windows 11
 Special Features:Numeric Keypad
 Graphics Description:Dedicated
","0","not available","https://www.amazon.eg//-/en/ASUS-G733PY-LL009W-RyzenTM-GeForce-Gladius/dp/B0CPPLWG3X","https://www.amazon.eg//-/en/ASUS-G733PY-LL009W-RyzenTM-GeForce-Gladius/dp/B0CPPLWG3X#customerReviews"
"Cougar-EGY laptob Sleeve solid color 15.6" laptop Protective Case with Zipper Carrying Bag laptop sleeve (blue)","114.0"," Brand Name:Generic
 Color:blue
 Compatible Devices:Laptops
 Form Factor:Bag
 Shell Type:Soft
 Material:Synthetic
 Compatible Device Size Maximum:15.6 Inches
 Special Features:Lightweight
 Pattern:Solid
 Theme:Modern
","0","not available","https://www.amazon.eg//-/en/Cougar-EGY-laptob-Sleeve-Protective-Carrying/dp/B0CPQ353RH","https://www.amazon.eg//-/en/Cougar-EGY-laptob-Sleeve-Protective-Carrying/dp/B0CPQ353RH#customerReviews"
"HP Pavilion Laptop 15-EG2006NE (6L8J8EA) and Intel Core i7 1255U and 12th Generation and 16GB DDR4 3200 DIMM and 512GB SSD - Silver","41999.0","","18","FREE delivery","https://www.amazon.eg//-/en/HP-Pavilion-15-EG2006NE-6L8J8EA-Generation/dp/B0BM57KW54","https://www.amazon.eg//-/en/HP-Pavilion-15-EG2006NE-6L8J8EA-Generation/dp/B0BM57KW54#customerReviews"
"ivoler [Set of 3 Webcam Covers and Slider Camera Cover and Ultra Thin Webcam Cover and Privacy Protection Camera Cover for Laptop and PC and Smartphones and Tablets and etc. (Black)","38.0","","16200","FREE delivery on your first order","https://www.amazon.eg//-/en/ivoler-Privacy-Protection-Smartphones-Tablets/dp/B07KSC4R92","https://www.amazon.eg//-/en/ivoler-Privacy-Protection-Smartphones-Tablets/dp/B07KSC4R92#customerReviews"
"Mobigon Slim Laptop Backpack Fits For 15.6 Inch and Business Commuter backpack For Men Women and Waterproof Business Backpack Ideal for Working and Commuting and Fits For Daily and MacBooks and Surface and Notebooks Bag","540.0","","8","FREE delivery","https://www.amazon.eg//-/en/Backpack-Business-Waterproof-Commuting-Notebooks/dp/B0DJS3W9JZ","https://www.amazon.eg//-/en/Backpack-Business-Waterproof-Commuting-Notebooks/dp/B0DJS3W9JZ#customerReviews"
"HP OMEN 16-k0033dx Gaming Laptop - 12th Intel Core i9-12900H and 16GB DDR5 RAM and 1TB SSD and 16.1" QHD (2560x1440) 165 Hz IPS 300 nits and NVIDIA GeForce RTX 3060 6GB GDDR6 Graphics and 4Z RGB backlit and Windows 11","79999.0"," Brand Name:HP
 Model Name:HP OMEN
 Screen Size:16.1 Inches
 Color:Black
 Hard Disk Size:1 TB
 CPU Model:Intel Core i9
 RAM Memory Installed:16 GB
 Operating System:Windows 11 Home
 Special Features:Dedicada
","0","not available","https://www.amazon.eg//-/en/HP-OMEN-16-k0033dx-Gaming-Laptop/dp/B0BMVDPWHJ","https://www.amazon.eg//-/en/HP-OMEN-16-k0033dx-Gaming-Laptop/dp/B0BMVDPWHJ#customerReviews"
"HP Victus Gaming Laptop (16-r0067ne) and CPU: Core i7-13700H and 16GB DDR5 2DM 5200 Graphics Card: NVIDIA GeForce RTX 4060 and VRAM: 8GB and Display: 16.1 QHD IPS 300 nits 240Hz flat and 1TB and Windows 11","81999.0"," Brand Name:HP
 Model Name:16-r0067ne
 Screen Size:16.1 Inches
 Color:White
 Hard Disk Size:1 TB
 CPU Model:Core i7
 RAM Memory Installed:16 GB
 Operating System:Windows 11
 Special Features:Dedicated
","0","not available","https://www.amazon.eg//-/en/HP-Victus-Gaming-Laptop-16-r0067ne/dp/B0CYZZ5CGZ","https://www.amazon.eg//-/en/HP-Victus-Gaming-Laptop-16-r0067ne/dp/B0CYZZ5CGZ#customerReviews"
"HP Envy X360 2-IN-1 14-es1023dx Laptop - Intel Core 7 150U 10-cores and 16GB and 512GB SSD and Intel Graphics and 14" FHD (1920X1080) MultiTouch and FingerPrint and Backlit Keyboard and Windows 11 and Natural silver aluminum","48489.0"," Brand Name:HP
 Model Name:Envy x360
 Screen Size:14 Inches
 Color:Natural Silver
 Hard Disk Size:512 GB
 CPU Model:Intel Core i7
 RAM Memory Installed:16 GB
 Operating System:Windows 11 Home
 Special Features:Integrated
","0","not available","https://www.amazon.eg//-/en/HP-Envy-X360-14-es1023dx-Laptop/dp/B0D77DQVDV","https://www.amazon.eg//-/en/HP-Envy-X360-14-es1023dx-Laptop/dp/B0D77DQVDV#customerReviews"
"Lenovo Yoga 7 2-in-1 Laptop - 13th Intel Core i5-1335U and 8GB DDR5-5200 RAM and 512GB SSD and Intel Iris Xe Graphics and 16" WUXGA (1920x1200) IPS 300nits 10-point Multi-Touch and Backlit and Fingerprint and Windows 11","43999.0"," Brand Name:Lenovo
 Model Name:Yoga 7 16IRL8 i5-1335U 8G 512G 16TCH
 Screen Size:16 Inches
 Color:Aluminium Storm Grey
 Hard Disk Size:512 GB
 CPU Model:Intel Core i5
 RAM Memory Installed:8 GB
 Operating System:Windows 11
 Special Features:Integrated
","0","not available","https://www.amazon.eg//-/en/Lenovo-Yoga-Laptop-Multi-Touch-Fingerprint/dp/B0C9VPR1SY","https://www.amazon.eg//-/en/Lenovo-Yoga-Laptop-Multi-Touch-Fingerprint/dp/B0C9VPR1SY#customerReviews"
"ITNRSIIET Mouse Pad with Stitched Edge and Premium-Textured Square Mouse Mat andWashable Mousepads with Lycra Cloth and Non-Slip Rubber Base Mousepad for Laptop and Computer and PC and 10.2×8.3×0.12 inches Black","73.0"," Brand Name:ITNRSIIET
 Color:1 Pack Black
 Special Features:Non slip, Washable
 Recommended Uses For Product:Office, Gaming
 Material:Rubber
 Item Dimensions L x W:26L x 21W centimeters
 Theme:Nature
 Item Shape:Rectangular
 Size:10.2"L x 8.3"W
 Item Weight:100 Grams
","0","not available","https://www.amazon.eg//-/en/ITNRSIIET-Premium-Textured-Mousepads-10-2%C3%978-3%C3%970-12-Black/dp/B07ZMSMCRK","https://www.amazon.eg//-/en/ITNRSIIET-Premium-Textured-Mousepads-10-2%C3%978-3%C3%970-12-Black/dp/B07ZMSMCRK#customerReviews"
"HP Victus 15 Gaming Laptop - 12th i5-12450H 8-Cores and 8 GB RAM and 512 GB SSD and Nvidia GeForce GTX 1650 4 GB GDDR6 Graphics and 15.6" FHD (1920x1080) 144 Hz and Backlit Keyboard and Windows 11 - Mica Silver","34999.0"," Brand Name:HP
 Model Name:Victus Gaming Laptop
 Screen Size:15.6 Inches
 Color:Mica Silver
 Hard Disk Size:512 GB
 CPU Model:Intel Core i5
 RAM Memory Installed:8 GB
 Operating System:Windows 11
 Special Features:Dedicated
","0","not available","https://www.amazon.eg//-/en/HP-Victus-Gaming-Laptop-i5-12450H/dp/B0CMZ3KS8F","https://www.amazon.eg//-/en/HP-Victus-Gaming-Laptop-i5-12450H/dp/B0CMZ3KS8F#customerReviews"
"laptop & Briefcase Bag for laptop and shoulder bag for men fits up to 15.6" (01)","229.0","","86","EGP 26.00 delivery","https://www.amazon.eg//-/en/laptop-Briefcase-shoulder-fits-Black/dp/B0C5JZBVJN","https://www.amazon.eg//-/en/laptop-Briefcase-shoulder-fits-Black/dp/B0C5JZBVJN#customerReviews"
"JITOPKEY Mouse Pad with Stitched Edge and Premium and Portable Textured Mouse Mat and Non-Slip Rubber Base Mousepad for Laptop and Computer & PC and (Small)","70.0"," Brand Name:JITOPKEY
 Color:Black
 Special Features:waterproof
 Recommended Uses For Product:Gaming
 Material:Rubber
 Item Dimensions L x W:21.1L x 25.9W centimeters
 Item Shape:Square
 Size:Small
 Item Weight:0.11 Kilograms
 Item Thickness:2 Millimeters
","0","not available","https://www.amazon.eg//-/en/JITOPKEY-Stitched-Portable-Textured-Non-Slip/dp/B08D991PMN","https://www.amazon.eg//-/en/JITOPKEY-Stitched-Portable-Textured-Non-Slip/dp/B08D991PMN#customerReviews"
"Laptop Backpack for Men and Women with 17.3inch Computer Compartment Travel Laptop Backpack Water Resistant Backpacks with USB Charging Port-Black","230.0","","215","FREE delivery","https://www.amazon.eg//-/en/Backpack-Compartment-Resistant-Backpacks-Port-Black/dp/B09VPDKRHQ","https://www.amazon.eg//-/en/Backpack-Compartment-Resistant-Backpacks-Port-Black/dp/B09VPDKRHQ#customerReviews"
"HP Envy x360 Laptop (15-fe0010ne) and CPU: Core i7-1355U and 16GB LPDDR5 on-board Graphics Card: Intel Iris Xe and VRAM: Shared and Display: Touch/15.6 FHD OLED Low Blue Light 400 nits and 1TB and Windows 11","68549.0"," Brand Name:HP
 Model Name:15-fe0010ne
 Screen Size:15.6 Inches
 Color:Silver
 Hard Disk Size:1 TB
 CPU Model:Intel Core i7-1355U
 RAM Memory Installed:16 GB
 Operating System:Windows 11
 Special Features:Dedicated
","0","not available","https://www.amazon.eg//-/en/HP-Envy-Laptop-15-fe0010ne-board/dp/B0D22DX321","https://www.amazon.eg//-/en/HP-Envy-Laptop-15-fe0010ne-board/dp/B0D22DX321#customerReviews"
"LEZOY Laptop Backpack With Large Storage Capacity & Multiple Pockets and Waterproof Durable Travel Backpack For Men & Women and For College and Business Or School.","629.99","","4","FREE delivery","https://www.amazon.eg//-/en/LEZOY-Backpack-Capacity-Multiple-Waterproof/dp/B0DLTK445M","https://www.amazon.eg//-/en/LEZOY-Backpack-Capacity-Multiple-Waterproof/dp/B0DLTK445M#customerReviews"
"Dell Vostro 3520 Laptop - 12th Intel Core i7-1255U 10-Cores and 8 GB RAM and 512 GB SSD and NVIDIA GeForce MX550 2 GB GDDR6 Graphics and 15.6" FHD (1920 x 1080) 120 Hz 250 nits Anti-Glare and Ubuntu and Carbon Black","34034.81"," Brand Name:Dell
 Model Name:Dell Vostro 3520
 Screen Size:15.6
 Color:Carbon Black
 Hard Disk Size:512 GB
 CPU Model:Core i7-1255U
 RAM Memory Installed:8 GB
 Operating System:UBUNTU
 Special Features:Dedicated
","0","not available","https://www.amazon.eg//-/en/Dell-Vostro-3520-Laptop-Anti-Glare/dp/B0CNMQNBFL","https://www.amazon.eg//-/en/Dell-Vostro-3520-Laptop-Anti-Glare/dp/B0CNMQNBFL#customerReviews"
"COUGAR-EGY laptop & Briefcase Bag for laptop and padded compartment and shoulder bag for men fits up to 15.6" (099)","269.1","","12","FREE delivery","https://www.amazon.eg//-/en/COUGAR-EGY-laptop-Briefcase-compartment-shoulder/dp/B0D3CG5QBR","https://www.amazon.eg//-/en/COUGAR-EGY-laptop-Briefcase-compartment-shoulder/dp/B0D3CG5QBR#customerReviews"
"Business Travel Laptop Backpack - Anti Theft Slim Laptop Bookbag with USB Charging Port for men and women Water Resistant College School Computer Bag Fits 17 Inch Laptop and Notebook","285.0","","26","FREE delivery","https://www.amazon.eg//-/en/Business-Travel-Laptop-Backpack-Resistant/dp/B0CTYGW7YR","https://www.amazon.eg//-/en/Business-Travel-Laptop-Backpack-Resistant/dp/B0CTYGW7YR#customerReviews"
"SportQ Fashion Laptop Backpack Travel Computer Bag Anti-Theft Work Backpack with USB Port Waterproof School Computer Bag 15.6 Inch Laptop Notebook Bag (One Size and Black)","219.0","","40","FREE delivery","https://www.amazon.eg//-/en/SportQ-Backpack-Computer-Anti-Theft-Waterproof/dp/B0B65RFFFD","https://www.amazon.eg//-/en/SportQ-Backpack-Computer-Anti-Theft-Waterproof/dp/B0B65RFFFD#customerReviews"
"laptop sleeve 15.6'' case for laptop (black)","114.0"," Brand Name:Generic
 Color:BLACK
 Compatible Devices:Laptops
 Form Factor:Case
 Shell Type:Soft
 Material:Synthetic
 Compatible Device Size Maximum:15.6 Inches
 Special Features:Lightweight
 Pattern:Solid
 Theme:Modern
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/laptop-sleeve-15-6-case-black/dp/B0C5MV7JG6","https://www.amazon.eg//-/en/laptop-sleeve-15-6-case-black/dp/B0C5MV7JG6#customerReviews"
"HP Victus 15 Gaming Laptop - 12th i5-12450H 8-Cores and 8 GB RAM and 512 GB SSD and Nvidia GeForce GTX 1650 4 GB GDDR6 Graphics and 15.6" FHD (1920x1080) 144 Hz and Backlit Keyboard and Windows 11 - Mica Silver","34999.0"," Brand Name:HP
 Model Name:Victus Gaming Laptop
 Screen Size:15.6 Inches
 Color:Mica Silver
 Hard Disk Size:512 GB
 CPU Model:Intel Core i5
 RAM Memory Installed:8 GB
 Operating System:Windows 11
 Special Features:Dedicated
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/HP-Victus-Gaming-Laptop-i5-12450H/dp/B0CMZ3KS8F","https://www.amazon.eg//-/en/HP-Victus-Gaming-Laptop-i5-12450H/dp/B0CMZ3KS8F#customerReviews"
"HP Envy X360 2-IN-1 14-es1023dx Laptop - Intel Core 7 150U 10-cores and 16GB and 512GB SSD and Intel Graphics and 14" FHD (1920X1080) MultiTouch and FingerPrint and Backlit Keyboard and Windows 11 and Natural silver aluminum","48489.0","","20","FREE delivery","https://www.amazon.eg//-/en/HP-Envy-X360-14-es1023dx-Laptop/dp/B0D77DQVDV","https://www.amazon.eg//-/en/HP-Envy-X360-14-es1023dx-Laptop/dp/B0D77DQVDV#customerReviews"
"YM Sketch Laptop Sticker - Genius| English Sarcasm Quote|6x6 cm-1Pcs|Easy peel - Hard to Tear|For Laptop & Macbook -Team Gifts-Notebook & Planner-Car skateboard","38.0","","5","FREE delivery on your first order","https://www.amazon.eg//-/en/YM-Sketch-Laptop-Sticker-Gifts-Notebook/dp/B0CR8DLZ2R","https://www.amazon.eg//-/en/YM-Sketch-Laptop-Sticker-Gifts-Notebook/dp/B0CR8DLZ2R#customerReviews"
"QSHOP® Laptop Stand for Desk and Foldable Portable Laptop Stand ABS + Silicone Breathable Cooling Notebook Stand for MacBook Pro Air and Lenovo and Dell and HP and Laptop and Tablet","199.0"," Brand Name:Qshop
 Form Factor:Foldable
 Compatible Devices:Laptops
 Compatible Phone Models:Google Pixel
 Mounting Type:Tabletop
 Material:Rubber
 Special Features:Adjustable
 Recommended Uses For Product:Desk
 Item Weight:50 Grams
 Style:Comfortable, Adjustable, Protective, Ergonomic, Breathable
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/Foldable-Portable-Silicone-Breathable-Notebook/dp/B0D5BFC8PY","https://www.amazon.eg//-/en/Foldable-Portable-Silicone-Breathable-Notebook/dp/B0D5BFC8PY#customerReviews"
"LEZOY Laptop Backpack With Large Storage Capacity & Multiple Pockets and Waterproof Durable Travel Backpack For Men & Women and For College and Business Or School.","629.99","","4","FREE delivery","https://www.amazon.eg//-/en/LEZOY-Backpack-Capacity-Multiple-Waterproof/dp/B0DLTK445M","https://www.amazon.eg//-/en/LEZOY-Backpack-Capacity-Multiple-Waterproof/dp/B0DLTK445M#customerReviews"
"Dell Vostro 3520 Laptop - 12th Intel Core i7-1255U 10-Cores and 8 GB RAM and 512 GB SSD and NVIDIA GeForce MX550 2 GB GDDR6 Graphics and 15.6" FHD (1920 x 1080) 120 Hz 250 nits Anti-Glare and Ubuntu and Carbon Black","34034.81","","19","FREE delivery","https://www.amazon.eg//-/en/Dell-Vostro-3520-Laptop-Anti-Glare/dp/B0CNMQNBFL","https://www.amazon.eg//-/en/Dell-Vostro-3520-Laptop-Anti-Glare/dp/B0CNMQNBFL#customerReviews"
"Dell Vostro 3520 Laptop - 12th Intel Core i7-1255U 10-Cores and 16GB RAM and 512GB SSD and NVIDIA GeForce MX550 with 2GB GDDR6 Graphics and 15.6" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare and Ubuntu and Carbon Black","36499.0"," Brand Name:Dell
 Model Name:Vostro 3520 i7-1255U 16G 512G MX550 UBUNTU
 Screen Size:15.6
 Color:Carbon Black
 Hard Disk Size:512 GB
 CPU Model:Core i7-1255U
 RAM Memory Installed:16 GB
 Operating System:UBUNTU
 Special Features:Dedicated
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/Dell-Vostro-3520-Laptop-Anti-Glare/dp/B0CJ8L9LNZ","https://www.amazon.eg//-/en/Dell-Vostro-3520-Laptop-Anti-Glare/dp/B0CJ8L9LNZ#customerReviews"
"laptop & Briefcase Bag for laptop and shoulder bag for men fits up to 15.6" (01)","229.0","","86","EGP 26.00 delivery","https://www.amazon.eg//-/en/laptop-Briefcase-shoulder-fits-Black/dp/B0C5JZBVJN","https://www.amazon.eg//-/en/laptop-Briefcase-shoulder-fits-Black/dp/B0C5JZBVJN#customerReviews"
"SportQ Fashion Laptop Backpack Travel Computer Bag Anti-Theft Work Backpack with USB Port Waterproof School Computer Bag 15.6 Inch Laptop Notebook Bag (One Size and Black)","219.0","","40","FREE delivery","https://www.amazon.eg//-/en/SportQ-Backpack-Computer-Anti-Theft-Waterproof/dp/B0B65RFFFD","https://www.amazon.eg//-/en/SportQ-Backpack-Computer-Anti-Theft-Waterproof/dp/B0B65RFFFD#customerReviews"
"Business Travel Laptop Backpack - Anti Theft Slim Laptop Bookbag with USB Charging Port for men and women Water Resistant College School Computer Bag Fits 17 Inch Laptop and Notebook","285.0","","26","FREE delivery","https://www.amazon.eg//-/en/Business-Travel-Laptop-Backpack-Resistant/dp/B0CTYGW7YR","https://www.amazon.eg//-/en/Business-Travel-Laptop-Backpack-Resistant/dp/B0CTYGW7YR#customerReviews"
"YM Sketch Laptop Sticker - If not now|English Sarcasm Quote|6x6 cm-1Pcs|Easy peel - Hard to Tear|For Laptop & Macbook -Team Gifts-Notebook & Planner-Car skateboard","38.0"," Brand Name:YM Sketch
 Color:If Not Now,When?
 Item Dimensions:6 x 6 x 0.2 centimeters
 Surface Recommendation:Plastic
 Recommended Uses For Product:Vinyl
 Material:Quote, Sarcasm
 Theme:English Typography motivitoional, Hard to Tear, easy peeling and Stick
 Special Features:1
 Number of Pieces:Adult
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/YM-Sketch-Laptop-Sticker-Gifts-Notebook/dp/B0CR8DQJPN","https://www.amazon.eg//-/en/YM-Sketch-Laptop-Sticker-Gifts-Notebook/dp/B0CR8DQJPN#customerReviews"
"Babacom Laptop Stand and 9 Levels Aluminium Laptop Stand and Portable and Height-Adjustable and Ventilated Notebook Stand and Compatible with MacBook Pro Air and Lenovo and Dell and 10-15.6 Inch Laptops Tablet and Silver","200.47"," Brand Name:Babacom
 Color:silver
 Form Factor:Foldable
 Compatible Devices:Tablets, Laptops
 Compatible Phone Models:Laptops
 Mounting Type:Tabletop
 Fastening Type:Bracket
 Material:Aluminum
 Special Features:Portable & Foldable
 Theme:Holiday
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/Babacom-Aluminium-Height-Adjustable-Ventilated-Compatible/dp/B086V28W64","https://www.amazon.eg//-/en/Babacom-Aluminium-Height-Adjustable-Ventilated-Compatible/dp/B086V28W64#customerReviews"
"Lenovo LOQ 15APH8 Gaming Laptop - Ryzen 7 7840HS and AI Chip: LA1 and NVIDIA GeForce RTX 4050 6GB GDDR6 Graphics and 16GB DDR5 RAM and 512GB SSD and 15.6" FHD (1920x1080) IPS 350nits 144Hz and Backlit KB and Windows 11","49949.0","","40","FREE delivery","https://www.amazon.eg//-/en/Lenovo-LOQ-15APH8-Gaming-Laptop/dp/B0CQVZW391","https://www.amazon.eg//-/en/Lenovo-LOQ-15APH8-Gaming-Laptop/dp/B0CQVZW391#customerReviews"
"YM Sketch Laptop Sticker - Overthink| English Sarcasm Quote|6x6 cm-1Pcs|Easy peel - Hard to Tear|For Laptop & Macbook -Team Gifts-Notebook & Planner-Car skateboard","38.0","","8","FREE delivery on your first order","https://www.amazon.eg//-/en/YM-Sketch-Laptop-Sticker-Gifts-Notebook/dp/B0CR8F2PWG","https://www.amazon.eg//-/en/YM-Sketch-Laptop-Sticker-Gifts-Notebook/dp/B0CR8F2PWG#customerReviews"
"iVoler Laptop Holder Stand With Six Angles Adjustable Aluminum Compatible With MacBook andiPad and HP and Dell and Lenovo 10 15.6 - Silver","208.7"," Brand Name:iVoler
 Color:grey
 Form Factor:Bag
 Compatible Devices:Laptops
 Compatible Phone Models:Ipad
 Mounting Type:Tabletop
 Fastening Type:Bracket
 Material:Aluminum, Silicone
 Special Features:Portable,Adjustable,Foldable
 Theme:Holiday
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/iVoler-Adjustable-Aluminum-Compatible-MacBook/dp/B0B2WMTWTD","https://www.amazon.eg//-/en/iVoler-Adjustable-Aluminum-Compatible-MacBook/dp/B0B2WMTWTD#customerReviews"
"AMZER Laptop Sleeve Bag","160.0","","9","FREE delivery on your first order","https://www.amazon.eg//-/en/AMZER-Laptop-Sleeve-Compatible-MacBook/dp/B09NGTTX1N","https://www.amazon.eg//-/en/AMZER-Laptop-Sleeve-Compatible-MacBook/dp/B09NGTTX1N#customerReviews"
"HP Envy x360 Laptop (15-fe0010ne) and CPU: Core i7-1355U and 16GB LPDDR5 on-board Graphics Card: Intel Iris Xe and VRAM: Shared and Display: Touch/15.6 FHD OLED Low Blue Light 400 nits and 1TB and Windows 11","68549.0"," Brand Name:HP
 Model Name:15-fe0010ne
 Screen Size:15.6 Inches
 Color:Silver
 Hard Disk Size:1 TB
 CPU Model:Intel Core i7-1355U
 RAM Memory Installed:16 GB
 Operating System:Windows 11
 Special Features:Dedicated
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/HP-Envy-Laptop-15-fe0010ne-board/dp/B0D22DX321","https://www.amazon.eg//-/en/HP-Envy-Laptop-15-fe0010ne-board/dp/B0D22DX321#customerReviews"
"COUGAR-EGY laptop & Briefcase Bag for laptop and padded compartment and shoulder bag for men fits up to 15.6" (099)","269.1","","12","FREE delivery","https://www.amazon.eg//-/en/COUGAR-EGY-laptop-Briefcase-compartment-shoulder/dp/B0D3CG5QBR","https://www.amazon.eg//-/en/COUGAR-EGY-laptop-Briefcase-compartment-shoulder/dp/B0D3CG5QBR#customerReviews"
"Lenovo LOQ 15IAX9 Gaming Laptop- Intel Core i5-12450HX and AI Chip: LA1 and 4GB GDDR6 NVIDIA GeForce RTX2050 and 16GB DDR5 RAM and 512GB SSD and 15.6" FHD (1920x1080) IPS 100% sRGB 144Hz and RGB Mouse","269.1","","0","not available","https://www.amazon.eg//-/en/Lenovo-15IAX9-Gaming-Laptop-i5-12450HX/dp/B0DB6R617B","not available"
"HP Lap Shirt OMEN Transceptor Laptop Sleeve 17 Sleeve Europe Laptop Case-Black","490.0","","15","FREE delivery","https://www.amazon.eg//-/en/Transceptor-Laptop-Sleeve-Europe-Case-Black/dp/B0CDC8GYZQ","https://www.amazon.eg//-/en/Transceptor-Laptop-Sleeve-Europe-Case-Black/dp/B0CDC8GYZQ#customerReviews"
"ZZBIFRJ Laptop Backpack 3 Pieces and Laptop Backpack with USB Port and Travel Backpack for Laptops up to 15.6" (Black) and Black and 1","324.0","","28","FREE delivery","https://www.amazon.eg//-/en/ZZBIFRJ-Laptop-Backpack-Pieces-Laptops/dp/B0C36ND8MV","https://www.amazon.eg//-/en/ZZBIFRJ-Laptop-Backpack-Pieces-Laptops/dp/B0C36ND8MV#customerReviews"
"Motevia Backpack for Men and Women Fits 17 Inch Laptop Padded Three Main Compartments Large Capacity Padded Shoulder Strap with Extra Space","550.0","","25","FREE delivery","https://www.amazon.eg//-/en/Motevia-Backpack-Compartments-Capacity-Shoulder/dp/B0CLP685D3","https://www.amazon.eg//-/en/Motevia-Backpack-Compartments-Capacity-Shoulder/dp/B0CLP685D3#customerReviews"
"Energy Case Laptop Backpack Three Piece and Pencil Case and17 Inch Business Travel Backpack Bag with USB Charging Port and Water Resistant College School a way out USB Backpack for Boys and Girls","328.0","","68","FREE delivery","https://www.amazon.eg//-/en/Backpack-Business-Charging-Resistant-College/dp/B0C9VV1N26","https://www.amazon.eg//-/en/Backpack-Business-Charging-Resistant-College/dp/B0C9VV1N26#customerReviews"
"65W AC Adapter Laptop Charger for HP Envy 13 15 17 15t 15m 17m X360 15-1039wm 15-1033wm 15-1010dx 15-w237cl 15-w110nr 15-ee1093cl 15m-eu0033dx 15-u010dx 17m-ch0013dx Notebook Power Supply Cord","367.0"," Brand Name:Generic
 Connector Type:Barrel Connector
 Compatible Devices:Laptops
 Compatible Phone Models:HP
 Included Components:Charger, Power Cord
 Cable Length:10 Feet
 Special Features:Short Circuit Protection
 Color:blue
 Input Voltage:240 Volts
 Mounting Type:Wall Mount
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/15-1039wm-15-1033wm-15-ee1093cl-15m-eu0033dx-17m-ch0013dx/dp/B09TKHHSJ8","https://www.amazon.eg//-/en/15-1039wm-15-1033wm-15-ee1093cl-15m-eu0033dx-17m-ch0013dx/dp/B09TKHHSJ8#customerReviews"
"YM Sketch Laptop Sticker - I am very busy| English Sarcasm Quote|6x6 cm-1Pcs|Easy peel - Hard to Tear|For Laptop & Macbook -Team Gifts-Notebook & Planner-Car skateboard","38.0"," Brand Name:YM Sketch
 Color:I am very Busy
 Item Dimensions:6 x 6 x 0.2 centimeters
 Surface Recommendation:Plastic
 Recommended Uses For Product:Vinyl
 Material:Quote, Sarcasm
 Theme:Hard to Tear, easy peeling and Stick, English Typography Sarcasm
 Special Features:1
 Number of Pieces:Adult
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/YM-Sketch-Laptop-Sticker-Gifts-Notebook/dp/B0CR8DXX9T","https://www.amazon.eg//-/en/YM-Sketch-Laptop-Sticker-Gifts-Notebook/dp/B0CR8DXX9T#customerReviews"
"15.6 inch Laptop Sleeve Waterpoof Case for HP EVNY X360 and HP Pavilion 15 and HP ProBook 15 and Acer Nitro 5 /Predator/Aspire 3 5 15.6 and Lenovo Ideapad 3 15 and Dell Inspiron 15 and ASUS MSI Computer Bag(NavyBlue)","157.95"," Brand Name:CaseBuy
 Color:Navy Blue
 Compatible Devices:Laptops
 Form Factor:Sleeve
 Shell Type:Soft
 Material:Nylon
 Compatible Device Size Maximum:15.6 Inches
 Special Features:heavy duty protection
 Pattern:Solid
 Theme:Modern
","60","EGP 26.00 delivery","https://www.amazon.eg//-/en/Waterpoof-Pavilion-Predator-Inspiron-Computer/dp/B09G6PQYKB","https://www.amazon.eg//-/en/Waterpoof-Pavilion-Predator-Inspiron-Computer/dp/B09G6PQYKB#customerReviews"
